ID,resID,atmilitary,atreligion,ated,atprof,atinc,atrace,atage,atmale,selected,rating
2459,A2YW790PHIIZD5,Did Not Serve,Catholic,Community college,Business owner,32K,Asian American,52,Female,1,0.8333333333333334
2460,A2YW790PHIIZD5,Served,None,Small college,Business owner,54K,Hispanic,36,Female,0,0.3333333333333333
2461,A2YW790PHIIZD5,Did Not Serve,Mormon,Baptist college,Business owner,210K,Native American,68,Female,1,0.6666666666666666
2462,A2M6M8TDIXRVQF,Did Not Serve,Mormon,Ivy League university,Lawyer,92K,Caucasian,68,Male,0,0.5
2463,A2M6M8TDIXRVQF,Served,None,State university,Doctor,5.1M,Asian American,68,Female,1,0.6666666666666666
2464,A2M6M8TDIXRVQF,Served,Evangelical protestant,Baptist college,Car dealer,5.1M,White,45,Male,0,0.0
2465,A2M6M8TDIXRVQF,Did Not Serve,Mainline protestant,State university,Car dealer,92K,Hispanic,60,Female,1,0.0
2466,A2M6M8TDIXRVQF,Did Not Serve,Jewish,Baptist college,Doctor,32K,White,60,Male,1,0.3333333333333333
2467,A2M6M8TDIXRVQF,Served,Catholic,Small college,Lawyer,54K,Caucasian,75,Male,0,0.16666666666666666
2468,A2M6M8TDIXRVQF,Did Not Serve,Mormon,Baptist college,Farmer,32K,White,75,Male,0,0.3333333333333333
2469,A2M6M8TDIXRVQF,Did Not Serve,Evangelical protestant,Ivy League university,Doctor,54K,Black,36,Male,1,0.3333333333333333
2470,A2M6M8TDIXRVQF,Did Not Serve,Mormon,Small college,Doctor,32K,Native American,52,Female,0,0.3333333333333333
2471,A2M6M8TDIXRVQF,Served,Evangelical protestant,State university,Doctor,210K,Black,75,Female,1,0.16666666666666666
2472,A2M6M8TDIXRVQF,Did Not Serve,None,Small college,High school teacher,54K,White,36,Female,1,0.6666666666666666
2473,A2M6M8TDIXRVQF,Did Not Serve,Jewish,State university,High school teacher,32K,White,52,Female,0,0.3333333333333333
2474,A1LLJH1R94P26O,Did Not Serve,Jewish,Ivy League university,High school teacher,5.1M,Caucasian,45,Male,0,0.3333333333333333
2475,A1LLJH1R94P26O,Did Not Serve,Mormon,Community college,Doctor,92K,Caucasian,68,Female,1,0.5
2476,A1LLJH1R94P26O,Served,None,Small college,Car dealer,210K,Caucasian,68,Female,1,0.3333333333333333
2477,A1LLJH1R94P26O,Served,Mormon,Community college,Car dealer,32K,Native American,60,Female,0,0.16666666666666666
2478,A1LLJH1R94P26O,Served,None,State university,High school teacher,210K,Native American,75,Male,1,0.3333333333333333
2479,A1LLJH1R94P26O,Did Not Serve,Mormon,No BA,Lawyer,32K,Native American,36,Male,0,0.16666666666666666
2480,A1LLJH1R94P26O,Served,None,Ivy League university,Doctor,210K,Hispanic,75,Female,1,0.5
2481,A1LLJH1R94P26O,Served,Mormon,No BA,Doctor,65K,Asian American,75,Female,0,0.3333333333333333
2482,A1LLJH1R94P26O,Did Not Serve,None,Ivy League university,Doctor,5.1M,Black,45,Female,0,0.6666666666666666
2483,A1LLJH1R94P26O,Served,Mainline protestant,Ivy League university,Business owner,5.1M,Native American,68,Male,1,0.5
2484,A1LLJH1R94P26O,Did Not Serve,Evangelical protestant,Small college,Car dealer,65K,Caucasian,75,Female,0,0.3333333333333333
2485,A1LLJH1R94P26O,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,54K,Native American,52,Female,1,0.16666666666666666
2486,A3HV8QH0J2FZZY,Served,Mainline protestant,State university,Doctor,92K,Caucasian,68,Male,1,0.6666666666666666
2487,A3HV8QH0J2FZZY,Did Not Serve,Evangelical protestant,State university,Business owner,92K,Native American,36,Male,0,0.16666666666666666
2488,A3HV8QH0J2FZZY,Served,Mormon,No BA,Farmer,32K,Caucasian,45,Female,1,0.5
2489,A3HV8QH0J2FZZY,Did Not Serve,Mainline protestant,Baptist college,Car dealer,92K,Black,68,Male,0,0.3333333333333333
2490,A3HV8QH0J2FZZY,Did Not Serve,Catholic,Ivy League university,Lawyer,92K,Native American,45,Male,1,0.6666666666666666
2491,A3HV8QH0J2FZZY,Did Not Serve,Evangelical protestant,Ivy League university,Doctor,5.1M,White,45,Male,0,0.16666666666666666
2492,A3HV8QH0J2FZZY,Served,Mormon,Community college,Farmer,210K,Asian American,60,Male,0,0.5
2493,A3HV8QH0J2FZZY,Did Not Serve,Jewish,State university,Lawyer,210K,Caucasian,75,Male,1,0.3333333333333333
2494,A3HV8QH0J2FZZY,Did Not Serve,Mormon,Baptist college,Doctor,54K,Asian American,75,Male,0,0.6666666666666666
2495,A3HV8QH0J2FZZY,Did Not Serve,None,Small college,High school teacher,54K,Asian American,75,Male,1,0.3333333333333333
2496,A3HV8QH0J2FZZY,Did Not Serve,None,Small college,High school teacher,210K,Hispanic,36,Male,1,0.6666666666666666
2497,A3HV8QH0J2FZZY,Served,Jewish,State university,Farmer,54K,Hispanic,75,Female,0,0.3333333333333333
2498,A1W02KOZQX7FLV,Served,Jewish,Community college,Business owner,32K,Native American,36,Female,1,0.8333333333333334
2499,A1W02KOZQX7FLV,Served,Jewish,State university,Business owner,54K,Native American,45,Male,0,0.8333333333333334
2500,A1W02KOZQX7FLV,Did Not Serve,Catholic,Baptist college,Business owner,32K,Black,75,Male,1,0.5
2501,A1W02KOZQX7FLV,Did Not Serve,Mormon,State university,Business owner,32K,Hispanic,68,Female,0,0.16666666666666666
2502,A1W02KOZQX7FLV,Did Not Serve,None,State university,Lawyer,92K,Black,52,Female,1,1.0
2503,A1W02KOZQX7FLV,Did Not Serve,None,Ivy League university,Doctor,5.1M,Hispanic,68,Female,0,0.8333333333333334
2504,A1W02KOZQX7FLV,Did Not Serve,Catholic,Community college,Car dealer,54K,Black,68,Male,1,0.6666666666666666
2505,A1W02KOZQX7FLV,Did Not Serve,Evangelical protestant,Small college,Car dealer,54K,Asian American,75,Female,0,0.6666666666666666
2506,A1W02KOZQX7FLV,Served,Mormon,Ivy League university,High school teacher,54K,White,52,Male,0,0.5
2507,A1W02KOZQX7FLV,Served,Evangelical protestant,No BA,Business owner,32K,Native American,68,Female,1,0.6666666666666666
2508,A1W02KOZQX7FLV,Did Not Serve,Jewish,Baptist college,High school teacher,92K,White,36,Female,1,0.8333333333333334
2509,A1W02KOZQX7FLV,Did Not Serve,Mormon,Community college,Farmer,210K,Hispanic,52,Male,0,0.5
2510,A2GTASU2WC3V86,Served,Mainline protestant,Ivy League university,Car dealer,54K,White,68,Male,0,0.5
2511,A2GTASU2WC3V86,Did Not Serve,Mainline protestant,Ivy League university,Business owner,210K,Black,68,Male,1,0.8333333333333334
2512,A2GTASU2WC3V86,Did Not Serve,None,Small college,Lawyer,5.1M,Native American,36,Male,0,0.3333333333333333
2513,A2GTASU2WC3V86,Served,Mainline protestant,Ivy League university,Business owner,32K,White,45,Male,1,0.8333333333333334
2514,A2GTASU2WC3V86,Did Not Serve,None,Community college,Business owner,32K,Native American,60,Female,1,0.6666666666666666
2515,A2GTASU2WC3V86,Served,Mormon,No BA,Car dealer,210K,Native American,52,Male,0,0.16666666666666666
2516,A2GTASU2WC3V86,Did Not Serve,Mormon,Small college,Farmer,5.1M,Black,52,Female,1,0.6666666666666666
2517,A2GTASU2WC3V86,Did Not Serve,Mainline protestant,Small college,Lawyer,32K,Black,36,Female,0,0.3333333333333333
2518,A2GTASU2WC3V86,Did Not Serve,Mormon,Small college,Lawyer,210K,Black,36,Female,1,0.6666666666666666
2519,A2GTASU2WC3V86,Did Not Serve,None,Baptist college,Lawyer,5.1M,Hispanic,45,Female,0,0.3333333333333333
2520,A2GTASU2WC3V86,Did Not Serve,Evangelical protestant,Community college,Lawyer,92K,Native American,36,Female,1,0.6666666666666666
2521,A2GTASU2WC3V86,Served,Mormon,Baptist college,Car dealer,92K,Hispanic,36,Male,0,0.3333333333333333
2522,A1IAC1SAII8YSO,Served,Evangelical protestant,No BA,Farmer,210K,Black,52,Male,1,0.5
2523,A1IAC1SAII8YSO,Served,None,Ivy League university,High school teacher,92K,Asian American,68,Female,0,0.5
2524,A1IAC1SAII8YSO,Did Not Serve,Catholic,State university,Business owner,210K,White,60,Male,0,0.6666666666666666
2525,A1IAC1SAII8YSO,Did Not Serve,Mainline protestant,Community college,Doctor,5.1M,Black,60,Female,1,0.5
2526,A1IAC1SAII8YSO,Served,Mormon,State university,Business owner,210K,White,60,Male,0,0.3333333333333333
2527,A1IAC1SAII8YSO,Did Not Serve,None,No BA,Doctor,65K,Hispanic,36,Male,1,0.5
2528,A1IAC1SAII8YSO,Did Not Serve,Jewish,No BA,Car dealer,65K,Caucasian,36,Male,0,0.5
2529,A1IAC1SAII8YSO,Did Not Serve,Jewish,Small college,High school teacher,210K,Hispanic,36,Female,1,0.6666666666666666
2530,A1IAC1SAII8YSO,Did Not Serve,Catholic,Ivy League university,Farmer,92K,Caucasian,52,Male,1,0.6666666666666666
2531,A1IAC1SAII8YSO,Did Not Serve,Evangelical protestant,Small college,Business owner,65K,Native American,52,Male,0,0.5
2532,A1IAC1SAII8YSO,Served,None,Ivy League university,Business owner,32K,Black,52,Female,0,0.5
2533,A1IAC1SAII8YSO,Served,None,Small college,Farmer,92K,Caucasian,68,Male,1,0.6666666666666666
2534,A7JOEF7X0C3QW,Did Not Serve,None,Baptist college,Business owner,32K,Native American,60,Male,0,0.5
2535,A7JOEF7X0C3QW,Served,Jewish,Small college,Car dealer,92K,White,60,Male,1,0.6666666666666666
2536,A7JOEF7X0C3QW,Did Not Serve,None,Community college,Car dealer,32K,Hispanic,36,Male,0,0.3333333333333333
2537,A7JOEF7X0C3QW,Did Not Serve,Catholic,Small college,Business owner,32K,Native American,52,Female,1,0.6666666666666666
2538,A7JOEF7X0C3QW,Did Not Serve,Catholic,Baptist college,Business owner,92K,Black,60,Female,0,0.6666666666666666
2539,A7JOEF7X0C3QW,Did Not Serve,Mainline protestant,Ivy League university,Business owner,5.1M,Asian American,52,Male,1,0.5
2540,A7JOEF7X0C3QW,Did Not Serve,Mormon,State university,High school teacher,65K,Hispanic,36,Female,0,0.3333333333333333
2541,A7JOEF7X0C3QW,Served,Mainline protestant,Baptist college,Lawyer,54K,White,52,Male,1,0.8333333333333334
2542,A7JOEF7X0C3QW,Did Not Serve,None,Small college,Farmer,92K,Caucasian,36,Female,0,0.0
2543,A7JOEF7X0C3QW,Served,Catholic,State university,Doctor,32K,Asian American,75,Female,1,1.0
2544,A7JOEF7X0C3QW,Served,Catholic,Small college,Farmer,92K,Asian American,45,Female,1,0.8333333333333334
2545,A7JOEF7X0C3QW,Did Not Serve,Mormon,Baptist college,Doctor,210K,Native American,60,Female,0,0.3333333333333333
2546,A32FDB8ATFUJYZ,Served,Mainline protestant,No BA,Farmer,65K,Caucasian,45,Female,1,0.3333333333333333
2547,A32FDB8ATFUJYZ,Did Not Serve,Catholic,Community college,Farmer,32K,Caucasian,68,Female,0,0.16666666666666666
2548,A32FDB8ATFUJYZ,Served,Evangelical protestant,Community college,Farmer,5.1M,Black,68,Female,0,0.3333333333333333
2549,A32FDB8ATFUJYZ,Did Not Serve,Catholic,State university,High school teacher,32K,White,60,Male,1,0.6666666666666666
2550,A32FDB8ATFUJYZ,Did Not Serve,None,No BA,Car dealer,5.1M,Asian American,60,Male,0,0.0
2551,A32FDB8ATFUJYZ,Served,None,Ivy League university,Business owner,210K,Native American,52,Female,1,0.6666666666666666
2552,A32FDB8ATFUJYZ,Served,Catholic,Ivy League university,Lawyer,65K,Hispanic,45,Female,0,0.3333333333333333
2553,A32FDB8ATFUJYZ,Served,Jewish,State university,High school teacher,32K,Caucasian,68,Male,1,0.5
2554,A32FDB8ATFUJYZ,Served,Mainline protestant,Small college,Car dealer,54K,Black,68,Female,0,0.5
2555,A32FDB8ATFUJYZ,Served,None,Ivy League university,Business owner,32K,White,52,Male,1,0.5
2556,A32FDB8ATFUJYZ,Served,None,No BA,Farmer,32K,White,68,Male,1,0.6666666666666666
2557,A32FDB8ATFUJYZ,Did Not Serve,None,Community college,Farmer,5.1M,Hispanic,68,Female,0,0.3333333333333333
2558,A3EYFV2T40ONKW,Did Not Serve,Mormon,Ivy League university,Doctor,54K,Black,60,Female,1,0.8333333333333334
2559,A3EYFV2T40ONKW,Served,None,Baptist college,Doctor,5.1M,White,75,Female,0,0.5
2560,A3EYFV2T40ONKW,Did Not Serve,Mainline protestant,State university,High school teacher,65K,Native American,36,Female,1,0.6666666666666666
2561,A3EYFV2T40ONKW,Did Not Serve,Evangelical protestant,State university,High school teacher,5.1M,Native American,68,Female,0,0.3333333333333333
2562,A3EYFV2T40ONKW,Served,Jewish,State university,Farmer,54K,Asian American,75,Female,0,0.6666666666666666
2563,A3EYFV2T40ONKW,Served,Mainline protestant,Small college,Business owner,65K,Native American,60,Male,1,0.5
2564,A3EYFV2T40ONKW,Served,Jewish,Baptist college,Car dealer,32K,Native American,60,Female,0,0.8333333333333334
2565,A3EYFV2T40ONKW,Did Not Serve,Mormon,Community college,Lawyer,32K,Native American,75,Male,1,0.16666666666666666
2566,A3EYFV2T40ONKW,Served,Catholic,Baptist college,Car dealer,92K,Black,75,Male,0,0.8333333333333334
2567,A3EYFV2T40ONKW,Served,Jewish,State university,Business owner,210K,Black,52,Male,1,0.16666666666666666
2568,A3EYFV2T40ONKW,Did Not Serve,None,Ivy League university,Doctor,92K,Asian American,60,Female,1,0.8333333333333334
2569,A3EYFV2T40ONKW,Served,Evangelical protestant,Ivy League university,Car dealer,65K,Native American,75,Male,0,0.16666666666666666
2570,AOTO4KGIB3WAT,Served,Mainline protestant,Baptist college,High school teacher,92K,Hispanic,68,Female,1,0.6666666666666666
2571,AOTO4KGIB3WAT,Served,Catholic,Small college,Car dealer,32K,Hispanic,52,Male,0,0.5
2572,AOTO4KGIB3WAT,Did Not Serve,Catholic,Community college,Business owner,32K,Asian American,60,Male,1,0.6666666666666666
2573,AOTO4KGIB3WAT,Did Not Serve,None,State university,Car dealer,54K,Asian American,36,Female,0,0.5
2574,AOTO4KGIB3WAT,Did Not Serve,Mainline protestant,Community college,High school teacher,65K,Hispanic,68,Female,0,0.6666666666666666
2575,AOTO4KGIB3WAT,Did Not Serve,Jewish,Ivy League university,Car dealer,65K,Caucasian,36,Male,1,0.5
2576,AOTO4KGIB3WAT,Served,Jewish,Community college,Farmer,54K,White,75,Female,1,0.6666666666666666
2577,AOTO4KGIB3WAT,Did Not Serve,Jewish,State university,Doctor,32K,Black,68,Male,0,0.5
2578,AOTO4KGIB3WAT,Served,None,Ivy League university,Lawyer,210K,Black,75,Male,1,0.6666666666666666
2579,AOTO4KGIB3WAT,Did Not Serve,Jewish,Ivy League university,Doctor,210K,White,60,Female,0,0.5
2580,AOTO4KGIB3WAT,Served,Jewish,No BA,Doctor,32K,Black,75,Male,0,0.6666666666666666
2581,AOTO4KGIB3WAT,Did Not Serve,Jewish,Baptist college,Doctor,92K,Asian American,60,Male,1,0.5
2582,ACD8AUOTF2GS1,Did Not Serve,Catholic,Community college,Farmer,210K,Asian American,68,Male,0,0.16666666666666666
2583,ACD8AUOTF2GS1,Served,Mainline protestant,Ivy League university,Business owner,5.1M,Hispanic,52,Female,1,0.8333333333333334
2584,ACD8AUOTF2GS1,Served,Mormon,Community college,Car dealer,32K,Caucasian,68,Female,0,0.3333333333333333
2585,ACD8AUOTF2GS1,Did Not Serve,Jewish,No BA,Lawyer,92K,Asian American,36,Male,1,0.6666666666666666
2586,ACD8AUOTF2GS1,Did Not Serve,Catholic,State university,Farmer,65K,Native American,60,Female,0,0.6666666666666666
2587,ACD8AUOTF2GS1,Did Not Serve,Catholic,Ivy League university,Doctor,32K,Native American,52,Female,1,0.3333333333333333
2588,ACD8AUOTF2GS1,Did Not Serve,Mormon,State university,Doctor,210K,Caucasian,52,Male,0,0.8333333333333334
2589,ACD8AUOTF2GS1,Served,Mormon,No BA,Business owner,92K,Asian American,36,Male,1,0.3333333333333333
2590,ACD8AUOTF2GS1,Did Not Serve,Mainline protestant,Community college,Car dealer,210K,Asian American,52,Male,1,0.8333333333333334
2591,ACD8AUOTF2GS1,Did Not Serve,Catholic,No BA,High school teacher,92K,Caucasian,45,Female,0,0.5
2592,ACD8AUOTF2GS1,Served,Catholic,Community college,Farmer,54K,Caucasian,52,Male,1,0.8333333333333334
2593,ACD8AUOTF2GS1,Did Not Serve,None,Baptist college,Farmer,54K,Hispanic,45,Male,0,0.3333333333333333
2594,AVTLTBOC4QY9D,Did Not Serve,Evangelical protestant,State university,Doctor,92K,Black,45,Male,0,0.3333333333333333
2595,AVTLTBOC4QY9D,Did Not Serve,Catholic,Small college,Business owner,65K,Black,45,Female,1,0.6666666666666666
2596,AVTLTBOC4QY9D,Did Not Serve,Jewish,Small college,Business owner,92K,Asian American,52,Male,1,0.8333333333333334
2597,AVTLTBOC4QY9D,Served,None,No BA,Business owner,5.1M,Native American,75,Female,0,0.5
2598,AVTLTBOC4QY9D,Served,Mormon,Baptist college,Business owner,65K,Native American,36,Female,0,0.8333333333333334
2599,AVTLTBOC4QY9D,Served,Jewish,No BA,High school teacher,32K,Asian American,60,Male,1,0.16666666666666666
2600,AVTLTBOC4QY9D,Served,Mormon,Baptist college,High school teacher,5.1M,Asian American,60,Male,0,0.3333333333333333
2601,AVTLTBOC4QY9D,Served,Evangelical protestant,Community college,Doctor,5.1M,Native American,75,Female,1,0.16666666666666666
2602,AVTLTBOC4QY9D,Served,None,No BA,Lawyer,210K,White,52,Female,1,0.5
2603,AVTLTBOC4QY9D,Did Not Serve,Mainline protestant,Community college,Car dealer,32K,Black,36,Female,0,0.16666666666666666
2604,AVTLTBOC4QY9D,Served,Jewish,Small college,High school teacher,65K,White,36,Female,1,0.8333333333333334
2605,AVTLTBOC4QY9D,Served,Jewish,Ivy League university,Car dealer,210K,White,36,Female,0,0.16666666666666666
2606,A7NZ814Q5MX2R,Did Not Serve,None,Baptist college,High school teacher,92K,Hispanic,36,Female,0,0.0
2607,A7NZ814Q5MX2R,Did Not Serve,Mormon,Community college,Doctor,32K,Caucasian,75,Male,1,0.16666666666666666
2608,A7NZ814Q5MX2R,Did Not Serve,Jewish,State university,Car dealer,54K,Black,36,Male,0,0.16666666666666666
2609,A7NZ814Q5MX2R,Did Not Serve,Mormon,Baptist college,Lawyer,92K,Hispanic,36,Female,1,0.16666666666666666
2610,A7NZ814Q5MX2R,Served,Jewish,No BA,Farmer,210K,Black,75,Male,0,0.3333333333333333
2611,A7NZ814Q5MX2R,Served,None,Community college,High school teacher,5.1M,Hispanic,45,Female,1,0.3333333333333333
2612,A7NZ814Q5MX2R,Did Not Serve,Catholic,Baptist college,Business owner,65K,Native American,60,Female,1,0.5
2613,A7NZ814Q5MX2R,Did Not Serve,Mormon,Small college,Farmer,32K,Asian American,52,Female,0,0.3333333333333333
2614,A7NZ814Q5MX2R,Did Not Serve,Mainline protestant,Community college,Doctor,92K,Hispanic,45,Female,0,0.3333333333333333
2615,A7NZ814Q5MX2R,Served,Mainline protestant,Ivy League university,Business owner,54K,Asian American,68,Male,1,0.6666666666666666
2616,A7NZ814Q5MX2R,Did Not Serve,Mormon,Community college,Farmer,92K,White,52,Male,1,0.3333333333333333
2617,A7NZ814Q5MX2R,Did Not Serve,Evangelical protestant,Community college,Farmer,5.1M,Native American,75,Male,0,0.16666666666666666
2618,A2GKZQPNFDV4NL,Did Not Serve,Mainline protestant,Ivy League university,Business owner,5.1M,Black,60,Female,1,0.6666666666666666
2619,A2GKZQPNFDV4NL,Did Not Serve,Mormon,Baptist college,Doctor,92K,Black,75,Male,0,0.5
2620,A2GKZQPNFDV4NL,Served,Catholic,No BA,Lawyer,32K,Asian American,68,Male,0,0.0
2621,A2GKZQPNFDV4NL,Did Not Serve,Mormon,Ivy League university,Business owner,32K,Native American,75,Male,1,0.5
2622,A2GKZQPNFDV4NL,Did Not Serve,Jewish,State university,Farmer,92K,Hispanic,52,Male,0,0.3333333333333333
2623,A2GKZQPNFDV4NL,Served,None,State university,Business owner,5.1M,Native American,36,Male,1,0.5
2624,A2GKZQPNFDV4NL,Served,None,State university,Car dealer,54K,White,68,Male,0,0.5
2625,A2GKZQPNFDV4NL,Did Not Serve,Evangelical protestant,Small college,Doctor,32K,Hispanic,36,Male,1,0.5
2626,A2GKZQPNFDV4NL,Served,Evangelical protestant,Baptist college,Doctor,32K,White,75,Female,0,0.5
2627,A2GKZQPNFDV4NL,Did Not Serve,Mainline protestant,Small college,High school teacher,32K,Black,52,Male,1,0.6666666666666666
2628,A2GKZQPNFDV4NL,Served,Catholic,Baptist college,Farmer,210K,Hispanic,60,Male,0,0.3333333333333333
2629,A2GKZQPNFDV4NL,Served,None,Small college,Car dealer,54K,Black,45,Female,1,0.5
2630,A1E0EK09CA5OIO,Served,None,Baptist college,High school teacher,54K,White,60,Male,0,0.6666666666666666
2631,A1E0EK09CA5OIO,Served,Jewish,Ivy League university,Lawyer,32K,White,52,Male,1,0.8333333333333334
2632,A1E0EK09CA5OIO,Did Not Serve,Mormon,Ivy League university,Farmer,5.1M,Black,36,Male,1,0.6666666666666666
2633,A1E0EK09CA5OIO,Did Not Serve,Mormon,State university,Car dealer,92K,Asian American,68,Female,0,0.5
2634,A1E0EK09CA5OIO,Served,Mainline protestant,Baptist college,Car dealer,65K,Caucasian,68,Male,0,0.5
2635,A1E0EK09CA5OIO,Did Not Serve,Jewish,Community college,Car dealer,54K,White,36,Female,1,0.6666666666666666
2636,A1E0EK09CA5OIO,Served,Mormon,No BA,Lawyer,65K,Hispanic,68,Male,0,0.5
2637,A1E0EK09CA5OIO,Did Not Serve,Mainline protestant,Baptist college,Business owner,32K,Asian American,36,Female,1,0.6666666666666666
2638,A1E0EK09CA5OIO,Served,Jewish,Ivy League university,Car dealer,54K,White,45,Male,0,0.6666666666666666
2639,A1E0EK09CA5OIO,Did Not Serve,Evangelical protestant,State university,High school teacher,210K,Native American,60,Female,1,0.6666666666666666
2640,A1E0EK09CA5OIO,Served,Mainline protestant,Community college,Car dealer,65K,White,68,Female,1,0.6666666666666666
2641,A1E0EK09CA5OIO,Did Not Serve,None,Small college,Farmer,54K,Native American,75,Male,0,0.5
2642,A1QG4N21BF61PC,Did Not Serve,Mormon,Small college,Business owner,65K,Native American,36,Male,0,0.3333333333333333
2643,A1QG4N21BF61PC,Served,Jewish,Small college,Business owner,65K,Native American,45,Male,1,0.6666666666666666
2644,A1QG4N21BF61PC,Served,Mormon,Small college,High school teacher,32K,White,68,Female,1,0.6666666666666666
2645,A1QG4N21BF61PC,Served,Catholic,Community college,Farmer,32K,Hispanic,52,Female,0,0.5
2646,A1QG4N21BF61PC,Served,Jewish,State university,Lawyer,92K,Native American,68,Male,1,0.8333333333333334
2647,A1QG4N21BF61PC,Did Not Serve,Mormon,Community college,Lawyer,65K,Caucasian,75,Female,0,0.5
2648,A1QG4N21BF61PC,Served,Mormon,Community college,Business owner,54K,Black,45,Male,0,0.6666666666666666
2649,A1QG4N21BF61PC,Did Not Serve,Catholic,Community college,Business owner,65K,Black,75,Female,1,0.8333333333333334
2650,A1QG4N21BF61PC,Served,Jewish,Small college,Business owner,65K,Hispanic,36,Female,1,1.0
2651,A1QG4N21BF61PC,Did Not Serve,Mormon,Small college,Business owner,54K,Hispanic,75,Male,0,0.6666666666666666
2652,A1QG4N21BF61PC,Served,Mainline protestant,No BA,Lawyer,92K,Hispanic,45,Female,1,0.5
2653,A1QG4N21BF61PC,Served,Evangelical protestant,Small college,Doctor,54K,Hispanic,52,Male,0,0.3333333333333333
2654,ACSU6EH7OZAVX,Served,Mainline protestant,Baptist college,Lawyer,65K,Caucasian,36,Female,0,0.3333333333333333
2655,ACSU6EH7OZAVX,Did Not Serve,Evangelical protestant,Ivy League university,Car dealer,92K,Caucasian,68,Male,1,0.6666666666666666
2656,ACSU6EH7OZAVX,Served,Catholic,Small college,Lawyer,65K,Hispanic,45,Male,1,0.16666666666666666
2657,ACSU6EH7OZAVX,Served,Mormon,Ivy League university,Doctor,210K,Hispanic,36,Male,0,0.8333333333333334
2658,ACSU6EH7OZAVX,Did Not Serve,Evangelical protestant,Ivy League university,Business owner,32K,Hispanic,75,Female,0,0.6666666666666666
2659,ACSU6EH7OZAVX,Did Not Serve,Mormon,Baptist college,Doctor,32K,Asian American,75,Male,1,0.3333333333333333
2660,ACSU6EH7OZAVX,Served,Mainline protestant,Small college,Doctor,32K,Hispanic,68,Male,0,0.6666666666666666
2661,ACSU6EH7OZAVX,Did Not Serve,None,State university,Farmer,32K,Caucasian,75,Female,1,0.5
2662,ACSU6EH7OZAVX,Did Not Serve,Mormon,Baptist college,Business owner,54K,White,45,Female,0,0.16666666666666666
2663,ACSU6EH7OZAVX,Served,Evangelical protestant,State university,Business owner,5.1M,Asian American,52,Male,1,0.8333333333333334
2664,A3749HUHYLI50L,Did Not Serve,Catholic,Small college,Business owner,92K,Asian American,52,Male,0,0.5
2665,A3749HUHYLI50L,Served,Evangelical protestant,No BA,Car dealer,92K,Caucasian,60,Female,1,0.6666666666666666
2666,A3749HUHYLI50L,Did Not Serve,Mainline protestant,Small college,Lawyer,92K,White,75,Female,0,0.3333333333333333
2667,A3749HUHYLI50L,Served,Evangelical protestant,Baptist college,Doctor,32K,Native American,52,Female,1,0.6666666666666666
2668,A3749HUHYLI50L,Served,Catholic,No BA,Car dealer,210K,Hispanic,60,Female,1,0.8333333333333334
2669,A3749HUHYLI50L,Served,Mormon,Small college,Lawyer,5.1M,White,60,Female,0,0.6666666666666666
2670,A3749HUHYLI50L,Did Not Serve,Jewish,No BA,Farmer,54K,Asian American,36,Male,0,0.8333333333333334
2671,A3749HUHYLI50L,Did Not Serve,Catholic,Baptist college,High school teacher,5.1M,Native American,36,Male,1,0.5
2672,A3749HUHYLI50L,Did Not Serve,Catholic,Community college,Lawyer,5.1M,Asian American,45,Male,0,0.5
2673,A3749HUHYLI50L,Served,Evangelical protestant,Community college,Car dealer,54K,Caucasian,36,Female,1,0.8333333333333334
2674,A3749HUHYLI50L,Served,Jewish,Community college,Business owner,54K,Hispanic,60,Male,1,0.8333333333333334
2675,A3749HUHYLI50L,Did Not Serve,None,Ivy League university,Doctor,5.1M,Caucasian,68,Male,0,0.5
2676,A2G57M3XD1AIBS,Did Not Serve,Catholic,Community college,Car dealer,65K,Caucasian,52,Female,0,0.3333333333333333
2677,A2G57M3XD1AIBS,Did Not Serve,Evangelical protestant,State university,Doctor,5.1M,Caucasian,36,Female,1,0.8333333333333334
2678,A2G57M3XD1AIBS,Did Not Serve,None,Community college,Lawyer,5.1M,Caucasian,60,Male,1,1.0
2679,A2G57M3XD1AIBS,Did Not Serve,Mainline protestant,No BA,Farmer,54K,Caucasian,60,Female,0,0.0
2680,A2G57M3XD1AIBS,Served,None,State university,Doctor,32K,Hispanic,36,Male,1,0.8333333333333334
2681,A2G57M3XD1AIBS,Served,Mainline protestant,No BA,Doctor,210K,Black,52,Male,0,0.16666666666666666
2682,A2G57M3XD1AIBS,Did Not Serve,Mainline protestant,Ivy League university,High school teacher,54K,Hispanic,52,Male,0,0.3333333333333333
2683,A2G57M3XD1AIBS,Served,Mormon,State university,Farmer,5.1M,White,52,Female,1,0.6666666666666666
2684,A2G57M3XD1AIBS,Served,Evangelical protestant,No BA,Doctor,210K,Hispanic,60,Female,0,0.3333333333333333
2685,A2G57M3XD1AIBS,Did Not Serve,None,Baptist college,Business owner,92K,Asian American,45,Male,1,0.5
2686,A2G57M3XD1AIBS,Served,Mainline protestant,Ivy League university,Farmer,32K,Caucasian,52,Male,0,0.3333333333333333
2687,A2G57M3XD1AIBS,Did Not Serve,None,Baptist college,Lawyer,54K,Black,60,Female,1,0.6666666666666666
2688,A2TUMPIZSCT2JA,Served,Mainline protestant,No BA,Doctor,54K,Hispanic,75,Male,1,0.8333333333333334
